2.289893999999999963e+01,8.765399999999999636e+00,7.010575390666687012e+09,2.857661569588044167e+09
2.313944000000000045e+01,9.005900000000000460e+00,5.863690532794061661e+09,2.439561742226498127e+09
2.339893000000000001e+01,9.265390000000000015e+00,5.771205408395182610e+09,2.454169282931596756e+09
2.363352000000000075e+01,9.499980000000000757e+00,4.633634459560508728e+09,2.017526963174672127e+09
2.388001999999999825e+01,9.746479999999998256e+00,4.157524100604259014e+09,1.853674117190328836e+09
2.413560000000000016e+01,1.000206000000000017e+01,3.598193061005989075e+09,1.646450450871311903e+09
2.436947999999999936e+01,1.023593999999999937e+01,3.535400095127568722e+09,1.662230654791157722e+09
2.461204999999999998e+01,1.047850999999999999e+01,2.881269882634048939e+09,1.392365016461831093e+09
2.484688999999999837e+01,1.071334999999999837e+01,2.907257042535521030e+09,1.448971944147670507e+09
2.509730000000000061e+01,1.096376000000000062e+01,2.525670382870701790e+09,1.300562728121656418e+09
2.533511000000000024e+01,1.120157000000000025e+01,2.072111398723983765e+09,1.105096374728129864e+09
2.557777000000000100e+01,1.144423000000000101e+01,1.799873012009563923e+09,9.950040873893955946e+08
2.582533000000000101e+01,1.169179000000000102e+01,1.656366717879687309e+09,9.539779454928154945e+08
2.607496000000000080e+01,1.194142000000000081e+01,1.276708812141522408e+09,7.671075957962293625e+08
2.630096999999999952e+01,1.216742999999999952e+01,1.267914722001489162e+09,7.974159758239371777e+08
2.655944999999999823e+01,1.242590999999999823e+01,1.000438232134937167e+09,6.627715498378046751e+08
2.679423999999999850e+01,1.266069999999999851e+01,9.885532636310712099e+08,6.969174475354410410e+08
2.703494999999999848e+01,1.290140999999999849e+01,7.200021780214318037e+08,5.411507017522217035e+08
2.729144000000000148e+01,1.315790000000000148e+01,6.375068811598104239e+08,5.188551906794012785e+08
2.753406999999999982e+01,1.340052999999999983e+01,4.521739735578495264e+08,4.023690046258671880e+08
2.777481999999999829e+01,1.364127999999999830e+01,4.666090939626936913e+08,4.640265483909994960e+08
2.802148000000000039e+01,1.388794000000000040e+01,2.735732423306525350e+08,3.123081930559867620e+08
2.824754000000000076e+01,1.411400000000000077e+01,2.043450529512938559e+08,2.851322187455629110e+08
2.849595000000000056e+01,1.436241000000000057e+01,1.403564251384740472e+08,2.758450954471375942e+08
