2.116735999999999862e+01,1.112803999999999860e+01,1.411070391976919174e+09,4.978634317150577903e+08
2.141767000000000110e+01,1.137835000000000107e+01,1.250160723644995213e+09,4.479936886226171851e+08
2.165605000000000047e+01,1.161673000000000044e+01,1.243732844664418459e+09,4.530101558349789977e+08
2.189917000000000158e+01,1.185985000000000156e+01,1.124901417066247940e+09,4.169118510019820929e+08
2.214121000000000095e+01,1.210189000000000092e+01,1.128636657005071878e+09,4.257179195043506622e+08
2.239199999999999946e+01,1.235267999999999944e+01,8.349410384975595474e+08,3.203343565236333609e+08
2.262596999999999881e+01,1.258664999999999878e+01,1.042229263620563984e+09,4.075420540027009845e+08
2.287650000000000006e+01,1.283718000000000004e+01,7.679457372832331657e+08,3.062389206949312091e+08
2.310141000000000133e+01,1.306209000000000131e+01,8.079393388690581322e+08,3.287538559053995609e+08
2.334180999999999884e+01,1.330248999999999882e+01,7.199394799531815052e+08,2.993495824833427668e+08
2.358032000000000039e+01,1.354100000000000037e+01,7.016119404111943245e+08,2.982907005885336995e+08
2.382526999999999973e+01,1.378594999999999970e+01,6.587351296464691162e+08,2.867115814137176871e+08
2.405948000000000064e+01,1.402016000000000062e+01,6.043704517596420050e+08,2.693955422605435252e+08
2.429757999999999996e+01,1.425825999999999993e+01,5.140637902989538312e+08,2.349502004502804577e+08
2.453349000000000046e+01,1.449417000000000044e+01,4.983933531411135793e+08,2.340744925261643231e+08
2.478125999999999962e+01,1.474193999999999960e+01,3.530279858400338888e+08,1.704492192963719368e+08
2.500100000000000122e+01,1.496168000000000120e+01,4.455078658889342546e+08,2.220293843578793108e+08
2.523588000000000164e+01,1.519656000000000162e+01,4.123852393249574304e+08,2.123201406167410910e+08
2.548488000000000042e+01,1.544556000000000040e+01,3.371630926642293930e+08,1.797404236473851502e+08
2.572505999999999915e+01,1.568573999999999913e+01,3.183345163319137096e+08,1.758010908190949559e+08
2.597230000000000061e+01,1.593298000000000059e+01,2.851298201448442936e+08,1.640141806640521288e+08
2.621467000000000169e+01,1.617535000000000167e+01,2.454944257241268158e+08,1.473337823321084380e+08
2.645606000000000080e+01,1.641674000000000078e+01,2.238265641311173439e+08,1.409783787483941317e+08
2.669659000000000049e+01,1.665727000000000046e+01,1.804829673367694616e+08,1.196887707655681372e+08
2.693822000000000116e+01,1.689890000000000114e+01,2.381322983289800584e+08,1.674613234384663999e+08
2.717576999999999998e+01,1.713644999999999996e+01,1.807068753577393889e+08,1.358893835503056943e+08
2.742332999999999998e+01,1.738400999999999996e+01,1.001564699089044333e+08,8.148718580833096802e+07
2.767582000000000164e+01,1.763650000000000162e+01,1.498277878883765638e+08,1.329608708919408917e+08
2.791939999999999955e+01,1.788007999999999953e+01,1.172703951935827583e+08,1.166802602992504388e+08
2.816205000000000069e+01,1.812273000000000067e+01,8.004186495709018409e+07,9.149680111716008186e+07
2.840474000000000032e+01,1.836542000000000030e+01,6.168212984746413678e+07,8.566541928774495423e+07
2.864746999999999844e+01,1.860814999999999841e+01,5.231255397931408882e+07,1.030320004545806050e+08
